shot_id;round_id;date;result;second_shot;direction_id;position_number;shot_number
1970;79;2024-10-08 00:00:00;1;1;11;5;20
1971;79;2024-10-08 00:00:00;1;0;13;1;21
1972;79;2024-10-08 00:00:00;1;0;8;2;22
1973;79;2024-10-08 00:00:00;1;0;12;3;23
1974;79;2024-10-08 00:00:00;1;0;2;4;24
1975;79;2024-10-08 00:00:00;1;0;4;5;25
1976;80;2024-10-08 00:00:00;0;0;12;1;1
1977;80;2024-10-08 00:00:00;1;0;11;2;2
1978;80;2024-10-08 00:00:00;1;0;9;3;3
1979;80;2024-10-08 00:00:00;0;0;9;4;4
1980;80;2024-10-08 00:00:00;1;0;5;5;5
1981;80;2024-10-08 00:00:00;0;0;5;1;6
1982;80;2024-10-08 00:00:00;1;1;7;2;7
1983;80;2024-10-08 00:00:00;1;0;7;3;8
1984;80;2024-10-08 00:00:00;1;1;7;4;9
1985;80;2024-10-08 00:00:00;1;1;8;5;10
1986;80;2024-10-08 00:00:00;1;0;8;1;11
1987;80;2024-10-08 00:00:00;1;0;8;2;12
1988;80;2024-10-08 00:00:00;1;0;3;3;13
1989;80;2024-10-08 00:00:00;1;1;13;4;14
1990;80;2024-10-08 00:00:00;1;0;4;5;15
1991;80;2024-10-08 00:00:00;1;0;10;1;16
1992;80;2024-10-08 00:00:00;1;0;4;2;17
1993;80;2024-10-08 00:00:00;1;0;11;3;18
1994;80;2024-10-08 00:00:00;1;0;8;4;19
1995;80;2024-10-08 00:00:00;1;0;7;5;20
1996;80;2024-10-08 00:00:00;1;0;12;1;21
1997;80;2024-10-08 00:00:00;1;0;8;2;22
1998;80;2024-10-08 00:00:00;1;0;6;3;23
1999;80;2024-10-08 00:00:00;1;1;4;4;24
2000;80;2024-10-08 00:00:00;1;0;8;5;25
2001;81;2024-10-09 00:00:00;1;0;9;1;1
2002;81;2024-10-09 00:00:00;1;1;2;2;2
2003;81;2024-10-09 00:00:00;1;0;3;3;3
2004;81;2024-10-09 00:00:00;1;0;3;4;4
2005;81;2024-10-09 00:00:00;1;0;7;5;5
2006;81;2024-10-09 00:00:00;1;0;5;1;6
2007;81;2024-10-09 00:00:00;1;0;11;2;7
2008;81;2024-10-09 00:00:00;1;1;13;3;8
2009;81;2024-10-09 00:00:00;1;0;8;4;9
2010;81;2024-10-09 00:00:00;1;0;8;5;10
2011;81;2024-10-09 00:00:00;1;0;2;1;11
2012;81;2024-10-09 00:00:00;1;0;9;2;12
2013;81;2024-10-09 00:00:00;1;0;9;3;13
2014;81;2024-10-09 00:00:00;1;1;2;4;14
2015;81;2024-10-09 00:00:00;1;0;1;5;15
2016;81;2024-10-09 00:00:00;1;0;6;1;16
2017;81;2024-10-09 00:00:00;0;0;12;2;17
2018;81;2024-10-09 00:00:00;1;0;4;3;18
2019;81;2024-10-09 00:00:00;1;0;1;4;19
2020;81;2024-10-09 00:00:00;1;0;8;5;20
2021;81;2024-10-09 00:00:00;1;0;2;1;21
2022;81;2024-10-09 00:00:00;1;0;4;2;22
2023;81;2024-10-09 00:00:00;1;0;6;3;23
2024;81;2024-10-09 00:00:00;1;0;7;4;24
2025;81;2024-10-09 00:00:00;1;0;5;5;25
2026;82;2024-10-09 00:00:00;1;0;6;1;1
2027;82;2024-10-09 00:00:00;1;0;7;2;2
2028;82;2024-10-09 00:00:00;0;0;1;3;3
2029;82;2024-10-09 00:00:00;1;0;12;4;4
2030;82;2024-10-09 00:00:00;1;0;4;5;5
2031;82;2024-10-09 00:00:00;1;0;7;1;6
2032;82;2024-10-09 00:00:00;1;0;5;2;7
2033;82;2024-10-09 00:00:00;1;1;3;3;8
2034;82;2024-10-09 00:00:00;1;0;7;4;9
2035;82;2024-10-09 00:00:00;1;0;8;5;10
2036;82;2024-10-09 00:00:00;1;0;5;1;11
2037;82;2024-10-09 00:00:00;0;0;11;2;12
2038;82;2024-10-09 00:00:00;1;1;3;3;13
2039;82;2024-10-09 00:00:00;1;0;12;4;14
2040;82;2024-10-09 00:00:00;1;1;7;5;15
2041;82;2024-10-09 00:00:00;0;0;12;1;16
2042;82;2024-10-09 00:00:00;1;0;3;2;17
2043;82;2024-10-09 00:00:00;1;0;11;3;18
2044;82;2024-10-09 00:00:00;1;0;6;4;19
2045;82;2024-10-09 00:00:00;1;0;5;5;20
2046;82;2024-10-09 00:00:00;1;0;7;1;21
2047;82;2024-10-09 00:00:00;1;1;5;2;22
2048;82;2024-10-09 00:00:00;0;0;11;3;23
2049;82;2024-10-09 00:00:00;1;0;3;4;24
2050;82;2024-10-09 00:00:00;1;0;5;5;25
2051;83;2024-10-09 00:00:00;1;0;8;1;1
2052;83;2024-10-09 00:00:00;1;0;4;2;2
2053;83;2024-10-09 00:00:00;1;0;6;3;3
2054;83;2024-10-09 00:00:00;1;0;10;4;4
2055;83;2024-10-09 00:00:00;1;0;11;5;5
2056;83;2024-10-09 00:00:00;1;0;11;1;6
2057;83;2024-10-09 00:00:00;1;0;2;2;7
2058;83;2024-10-09 00:00:00;1;1;4;3;8
2059;83;2024-10-09 00:00:00;1;0;7;4;9
2060;83;2024-10-09 00:00:00;1;1;12;5;10
2061;83;2024-10-09 00:00:00;1;0;2;1;11
2062;83;2024-10-09 00:00:00;1;0;4;2;12
2063;83;2024-10-09 00:00:00;1;1;2;3;13
2064;83;2024-10-09 00:00:00;1;0;12;4;14
2065;83;2024-10-09 00:00:00;1;0;9;5;15
2066;83;2024-10-09 00:00:00;1;0;10;1;16
2067;83;2024-10-09 00:00:00;1;0;6;2;17
2068;83;2024-10-09 00:00:00;1;0;5;3;18
2069;83;2024-10-09 00:00:00;1;0;5;4;19
2070;83;2024-10-09 00:00:00;1;1;6;5;20
2071;83;2024-10-09 00:00:00;1;0;6;1;21
2072;83;2024-10-09 00:00:00;1;0;10;2;22
2073;83;2024-10-09 00:00:00;1;0;7;3;23
2074;83;2024-10-09 00:00:00;1;0;10;4;24
2075;83;2024-10-09 00:00:00;1;0;9;5;25
2076;84;2024-10-09 00:00:00;1;0;2;1;1
2077;84;2024-10-09 00:00:00;1;1;1;2;2
2078;84;2024-10-09 00:00:00;1;0;4;3;3
2079;84;2024-10-09 00:00:00;1;1;1;4;4
2080;84;2024-10-09 00:00:00;1;0;12;5;5
2081;84;2024-10-09 00:00:00;1;1;13;1;6
2082;84;2024-10-09 00:00:00;1;0;6;2;7
2083;84;2024-10-09 00:00:00;1;0;2;3;8
2084;84;2024-10-09 00:00:00;1;0;9;4;9
2085;84;2024-10-09 00:00:00;1;0;3;5;10
2086;84;2024-10-09 00:00:00;1;0;11;1;11
2087;84;2024-10-09 00:00:00;1;0;10;2;12
2088;84;2024-10-09 00:00:00;1;0;13;3;13
2089;84;2024-10-09 00:00:00;0;0;6;4;14
2090;84;2024-10-09 00:00:00;1;1;13;5;15
2091;84;2024-10-09 00:00:00;1;0;10;1;16
2092;84;2024-10-09 00:00:00;1;0;10;2;17
2093;84;2024-10-09 00:00:00;1;0;11;3;18
2094;84;2024-10-09 00:00:00;1;1;7;4;19
2095;84;2024-10-09 00:00:00;1;1;7;5;20
2096;84;2024-10-09 00:00:00;1;1;9;1;21
2097;84;2024-10-09 00:00:00;1;1;10;2;22
2098;84;2024-10-09 00:00:00;1;0;3;3;23
2099;84;2024-10-09 00:00:00;1;0;7;4;24
2100;84;2024-10-09 00:00:00;1;0;4;5;25
2101;85;2024-10-09 00:00:00;1;1;7;1;1
2102;85;2024-10-09 00:00:00;1;1;13;2;2
2103;85;2024-10-09 00:00:00;1;0;10;3;3
2104;85;2024-10-09 00:00:00;1;0;13;4;4
2105;85;2024-10-09 00:00:00;1;0;1;5;5
2106;85;2024-10-09 00:00:00;1;0;6;1;6
2107;85;2024-10-09 00:00:00;1;1;7;2;7
2108;85;2024-10-09 00:00:00;1;0;11;3;8
2109;85;2024-10-09 00:00:00;1;0;1;4;9
2110;85;2024-10-09 00:00:00;1;0;8;5;10
2111;85;2024-10-09 00:00:00;1;0;13;1;11
2112;85;2024-10-09 00:00:00;1;0;6;2;12
2113;85;2024-10-09 00:00:00;1;0;1;3;13
2114;85;2024-10-09 00:00:00;1;0;7;4;14
2115;85;2024-10-09 00:00:00;1;0;12;5;15
2116;85;2024-10-09 00:00:00;1;0;13;1;16
2117;85;2024-10-09 00:00:00;1;0;11;2;17
2118;85;2024-10-09 00:00:00;1;0;4;3;18
2119;85;2024-10-09 00:00:00;1;0;1;4;19
2120;85;2024-10-09 00:00:00;1;0;6;5;20
2121;85;2024-10-09 00:00:00;1;0;11;1;21
2122;85;2024-10-09 00:00:00;1;0;1;2;22
2123;85;2024-10-09 00:00:00;1;0;11;3;23
2124;85;2024-10-09 00:00:00;1;0;6;4;24
2125;85;2024-10-09 00:00:00;1;0;3;5;25
2126;86;2024-10-09 00:00:00;0;0;12;1;1
2127;86;2024-10-09 00:00:00;1;0;6;2;2
2128;86;2024-10-09 00:00:00;1;1;11;3;3
2129;86;2024-10-09 00:00:00;1;1;11;4;4
2130;86;2024-10-09 00:00:00;1;0;2;5;5
2131;86;2024-10-09 00:00:00;1;0;5;1;6
2132;86;2024-10-09 00:00:00;1;0;9;2;7
2133;86;2024-10-09 00:00:00;1;0;6;3;8
2134;86;2024-10-09 00:00:00;1;1;10;4;9
2135;86;2024-10-09 00:00:00;1;0;11;5;10
2136;86;2024-10-09 00:00:00;1;0;2;1;11
2137;86;2024-10-09 00:00:00;1;0;11;2;12
2138;86;2024-10-09 00:00:00;1;0;7;3;13
2139;86;2024-10-09 00:00:00;1;0;9;4;14
2140;86;2024-10-09 00:00:00;1;0;8;5;15
2141;86;2024-10-09 00:00:00;1;0;6;1;16
2142;86;2024-10-09 00:00:00;1;0;4;2;17
2143;86;2024-10-09 00:00:00;1;0;1;3;18
2144;86;2024-10-09 00:00:00;1;0;4;4;19
2145;86;2024-10-09 00:00:00;1;0;10;5;20
2146;86;2024-10-09 00:00:00;1;1;13;1;21
2147;86;2024-10-09 00:00:00;0;0;7;2;22
2148;86;2024-10-09 00:00:00;1;0;6;3;23
2149;86;2024-10-09 00:00:00;0;0;3;4;24
2150;86;2024-10-09 00:00:00;1;0;11;5;25
2151;87;2024-10-09 00:00:00;1;0;2;1;1
2152;87;2024-10-09 00:00:00;1;0;11;2;2
2153;87;2024-10-09 00:00:00;1;0;8;3;3
2154;87;2024-10-09 00:00:00;1;0;11;4;4
2155;87;2024-10-09 00:00:00;0;0;12;5;5
2156;87;2024-10-09 00:00:00;1;0;10;1;6
2157;87;2024-10-09 00:00:00;1;0;7;2;7
2158;87;2024-10-09 00:00:00;0;0;4;3;8
2159;87;2024-10-09 00:00:00;1;0;5;4;9
2160;87;2024-10-09 00:00:00;0;0;8;5;10
2161;87;2024-10-09 00:00:00;1;0;1;1;11
2162;87;2024-10-09 00:00:00;0;1;9;2;12
2163;87;2024-10-09 00:00:00;1;0;8;3;13
2164;87;2024-10-09 00:00:00;1;1;3;4;14
2165;87;2024-10-09 00:00:00;1;1;8;5;15
2166;87;2024-10-09 00:00:00;0;0;4;1;16
2167;87;2024-10-09 00:00:00;0;0;1;2;17
2168;87;2024-10-09 00:00:00;1;1;1;3;18
2169;87;2024-10-09 00:00:00;1;0;10;4;19
2170;87;2024-10-09 00:00:00;0;0;11;5;20
2171;87;2024-10-09 00:00:00;1;0;3;1;21
2172;87;2024-10-09 00:00:00;1;0;12;2;22
2173;87;2024-10-09 00:00:00;1;0;7;3;23
2174;87;2024-10-09 00:00:00;0;0;10;4;24
2175;87;2024-10-09 00:00:00;1;0;6;5;25
2176;88;2024-10-09 00:00:00;1;0;8;1;1
2177;88;2024-10-09 00:00:00;1;0;12;2;2
2178;88;2024-10-09 00:00:00;1;0;8;3;3
2179;88;2024-10-09 00:00:00;1;1;1;4;4
2180;88;2024-10-09 00:00:00;0;1;2;5;5
2181;88;2024-10-09 00:00:00;1;0;12;1;6
2182;88;2024-10-09 00:00:00;0;0;6;2;7
2183;88;2024-10-09 00:00:00;1;0;12;3;8
2184;88;2024-10-09 00:00:00;1;0;1;4;9
2185;88;2024-10-09 00:00:00;1;0;9;5;10
2186;88;2024-10-09 00:00:00;1;0;8;1;11
2187;88;2024-10-09 00:00:00;1;1;11;2;12
2188;88;2024-10-09 00:00:00;0;0;11;3;13
2189;88;2024-10-09 00:00:00;1;0;11;4;14
2190;88;2024-10-09 00:00:00;1;0;6;5;15
2191;88;2024-10-09 00:00:00;1;0;4;1;16
2192;88;2024-10-09 00:00:00;1;0;7;2;17
2193;88;2024-10-09 00:00:00;1;0;8;3;18
2194;88;2024-10-09 00:00:00;1;0;2;4;19
2195;88;2024-10-09 00:00:00;1;0;8;5;20
2196;88;2024-10-09 00:00:00;0;1;1;1;21
2197;88;2024-10-09 00:00:00;1;0;7;2;22
2198;88;2024-10-09 00:00:00;1;0;8;3;23
2199;88;2024-10-09 00:00:00;1;1;9;4;24
2200;88;2024-10-09 00:00:00;1;0;9;5;25
2201;89;2024-10-09 00:00:00;1;0;11;1;1
2202;89;2024-10-09 00:00:00;1;0;11;2;2
2203;89;2024-10-09 00:00:00;1;0;2;3;3
2204;89;2024-10-09 00:00:00;1;0;1;4;4
2205;89;2024-10-09 00:00:00;1;0;7;5;5
2206;89;2024-10-09 00:00:00;1;0;13;1;6
2207;89;2024-10-09 00:00:00;1;0;10;2;7
2208;89;2024-10-09 00:00:00;1;0;12;3;8
2209;89;2024-10-09 00:00:00;1;0;12;4;9
2210;89;2024-10-09 00:00:00;1;0;7;5;10
2211;89;2024-10-09 00:00:00;1;0;12;1;11
2212;89;2024-10-09 00:00:00;0;0;13;2;12
2213;89;2024-10-09 00:00:00;1;1;4;3;13
2214;89;2024-10-09 00:00:00;1;0;8;4;14
2215;89;2024-10-09 00:00:00;1;0;6;5;15
2216;89;2024-10-09 00:00:00;1;1;12;1;16
2217;89;2024-10-09 00:00:00;1;0;10;2;17
2218;89;2024-10-09 00:00:00;1;0;5;3;18
2219;89;2024-10-09 00:00:00;1;1;2;4;19
2220;89;2024-10-09 00:00:00;1;0;3;5;20
2221;89;2024-10-09 00:00:00;0;0;13;1;21
2222;89;2024-10-09 00:00:00;1;1;12;2;22
2223;89;2024-10-09 00:00:00;1;1;13;3;23
2224;89;2024-10-09 00:00:00;1;0;13;4;24
2225;89;2024-10-09 00:00:00;1;1;3;5;25
2226;90;2024-10-09 00:00:00;1;0;3;1;1
2227;90;2024-10-09 00:00:00;1;0;7;2;2
2228;90;2024-10-09 00:00:00;1;0;9;3;3
2229;90;2024-10-09 00:00:00;1;0;8;4;4
2230;90;2024-10-09 00:00:00;1;0;5;5;5
2231;90;2024-10-09 00:00:00;0;0;1;1;6
2232;90;2024-10-09 00:00:00;1;0;2;2;7
2233;90;2024-10-09 00:00:00;1;0;2;3;8
2234;90;2024-10-09 00:00:00;1;0;13;4;9
2235;90;2024-10-09 00:00:00;1;0;9;5;10
2236;90;2024-10-09 00:00:00;1;1;7;1;11
2237;90;2024-10-09 00:00:00;1;0;4;2;12
2238;90;2024-10-09 00:00:00;1;1;13;3;13
2239;90;2024-10-09 00:00:00;1;1;12;4;14
2240;90;2024-10-09 00:00:00;1;0;2;5;15
2241;90;2024-10-09 00:00:00;1;0;2;1;16
2242;90;2024-10-09 00:00:00;1;1;9;2;17
2243;90;2024-10-09 00:00:00;1;0;4;3;18
2244;90;2024-10-09 00:00:00;1;0;11;4;19
2245;90;2024-10-09 00:00:00;1;0;9;5;20
2246;90;2024-10-09 00:00:00;1;1;13;1;21
2247;90;2024-10-09 00:00:00;1;0;8;2;22
2248;90;2024-10-09 00:00:00;1;0;3;3;23
2249;90;2024-10-09 00:00:00;1;0;1;4;24
2250;90;2024-10-09 00:00:00;1;0;6;5;25
2251;91;2024-10-10 00:00:00;1;0;8;1;1
2252;91;2024-10-10 00:00:00;1;0;9;2;2
2253;91;2024-10-10 00:00:00;1;0;9;3;3
2254;91;2024-10-10 00:00:00;1;0;1;4;4
2255;91;2024-10-10 00:00:00;1;0;13;5;5
2256;91;2024-10-10 00:00:00;1;0;4;1;6
2257;91;2024-10-10 00:00:00;1;0;7;2;7
2258;91;2024-10-10 00:00:00;1;0;10;3;8
2259;91;2024-10-10 00:00:00;1;0;13;4;9
2260;91;2024-10-10 00:00:00;1;0;1;5;10
2261;91;2024-10-10 00:00:00;1;0;3;1;11
2262;91;2024-10-10 00:00:00;1;0;3;2;12
2263;91;2024-10-10 00:00:00;1;0;4;3;13
2264;91;2024-10-10 00:00:00;1;1;4;4;14
2265;91;2024-10-10 00:00:00;1;0;8;5;15
2266;91;2024-10-10 00:00:00;1;1;5;1;16
2267;91;2024-10-10 00:00:00;1;0;3;2;17
2268;91;2024-10-10 00:00:00;1;0;10;3;18
2269;91;2024-10-10 00:00:00;1;1;1;4;19
2270;91;2024-10-10 00:00:00;1;1;7;5;20
2271;91;2024-10-10 00:00:00;1;0;5;1;21
2272;91;2024-10-10 00:00:00;1;0;5;2;22
2273;91;2024-10-10 00:00:00;1;0;1;3;23
2274;91;2024-10-10 00:00:00;1;0;8;4;24
2275;91;2024-10-10 00:00:00;1;0;9;5;25
2276;92;2024-10-10 00:00:00;1;1;1;1;1
2277;92;2024-10-10 00:00:00;1;0;1;2;2
2278;92;2024-10-10 00:00:00;1;0;7;3;3
2279;92;2024-10-10 00:00:00;1;0;9;4;4
2280;92;2024-10-10 00:00:00;1;0;4;5;5
2281;92;2024-10-10 00:00:00;1;0;8;1;6
2282;92;2024-10-10 00:00:00;1;1;10;2;7
2283;92;2024-10-10 00:00:00;1;1;5;3;8
2284;92;2024-10-10 00:00:00;1;0;7;4;9
2285;92;2024-10-10 00:00:00;1;1;5;5;10
2286;92;2024-10-10 00:00:00;1;0;4;1;11
2287;92;2024-10-10 00:00:00;1;1;2;2;12
2288;92;2024-10-10 00:00:00;1;0;10;3;13
2289;92;2024-10-10 00:00:00;1;1;10;4;14
2290;92;2024-10-10 00:00:00;1;0;6;5;15
2291;92;2024-10-10 00:00:00;1;0;1;1;16
2292;92;2024-10-10 00:00:00;1;0;1;2;17
2293;92;2024-10-10 00:00:00;1;0;13;3;18
2294;92;2024-10-10 00:00:00;1;0;11;4;19
2295;92;2024-10-10 00:00:00;1;0;12;5;20
2296;92;2024-10-10 00:00:00;1;1;12;1;21
2297;92;2024-10-10 00:00:00;1;0;2;2;22
2298;92;2024-10-10 00:00:00;1;0;13;3;23
2299;92;2024-10-10 00:00:00;1;0;4;4;24
2300;92;2024-10-10 00:00:00;1;0;12;5;25
2301;93;2024-10-10 00:00:00;1;0;1;1;1
2302;93;2024-10-10 00:00:00;1;0;1;2;2
2303;93;2024-10-10 00:00:00;1;1;4;3;3
2304;93;2024-10-10 00:00:00;1;0;11;4;4
2305;93;2024-10-10 00:00:00;0;0;10;5;5
2306;93;2024-10-10 00:00:00;1;1;10;1;6
2307;93;2024-10-10 00:00:00;1;1;5;2;7
2308;93;2024-10-10 00:00:00;1;1;2;3;8
2309;93;2024-10-10 00:00:00;1;1;3;4;9
2310;93;2024-10-10 00:00:00;1;0;2;5;10
2311;93;2024-10-10 00:00:00;1;0;3;1;11
2312;93;2024-10-10 00:00:00;1;0;2;2;12
2313;93;2024-10-10 00:00:00;1;0;9;3;13
2314;93;2024-10-10 00:00:00;1;0;9;4;14
2315;93;2024-10-10 00:00:00;1;1;12;5;15
2316;93;2024-10-10 00:00:00;1;1;4;1;16
2317;93;2024-10-10 00:00:00;0;0;3;2;17
2318;93;2024-10-10 00:00:00;1;0;4;3;18
2319;93;2024-10-10 00:00:00;1;0;9;4;19
2320;93;2024-10-10 00:00:00;1;0;1;5;20
2321;93;2024-10-10 00:00:00;1;1;9;1;21
2322;93;2024-10-10 00:00:00;1;0;11;2;22
2323;93;2024-10-10 00:00:00;1;0;6;3;23
2324;93;2024-10-10 00:00:00;1;0;10;4;24
2325;93;2024-10-10 00:00:00;0;0;1;5;25
2326;94;2024-10-10 00:00:00;1;0;4;1;1
2327;94;2024-10-10 00:00:00;1;0;7;2;2
2328;94;2024-10-10 00:00:00;1;0;7;3;3
2329;94;2024-10-10 00:00:00;1;1;10;4;4
2330;94;2024-10-10 00:00:00;1;0;2;5;5
2331;94;2024-10-10 00:00:00;0;0;5;1;6
2332;94;2024-10-10 00:00:00;0;0;12;2;7
2333;94;2024-10-10 00:00:00;1;0;2;3;8
2334;94;2024-10-10 00:00:00;1;0;12;4;9
2335;94;2024-10-10 00:00:00;1;0;1;5;10
2336;94;2024-10-10 00:00:00;1;0;4;1;11
2337;94;2024-10-10 00:00:00;1;0;6;2;12
2338;94;2024-10-10 00:00:00;0;0;7;3;13
2339;94;2024-10-10 00:00:00;1;0;1;4;14
2340;94;2024-10-10 00:00:00;1;0;5;5;15
2341;94;2024-10-10 00:00:00;1;0;2;1;16
2342;94;2024-10-10 00:00:00;1;0;5;2;17
2343;94;2024-10-10 00:00:00;1;0;8;3;18
2344;94;2024-10-10 00:00:00;1;0;12;4;19
2345;94;2024-10-10 00:00:00;1;0;12;5;20
2346;94;2024-10-10 00:00:00;1;0;10;1;21
2347;94;2024-10-10 00:00:00;1;0;9;2;22
2348;94;2024-10-10 00:00:00;1;0;13;3;23
2349;94;2024-10-10 00:00:00;1;0;7;4;24
2350;94;2024-10-10 00:00:00;0;0;7;5;25
2351;95;2024-10-10 00:00:00;1;0;1;1;1
2352;95;2024-10-10 00:00:00;1;0;7;2;2
2353;95;2024-10-10 00:00:00;1;1;9;3;3
2354;95;2024-10-10 00:00:00;1;1;11;4;4
2355;95;2024-10-10 00:00:00;1;0;13;5;5
2356;95;2024-10-10 00:00:00;1;0;5;1;6
2357;95;2024-10-10 00:00:00;1;0;4;2;7
2358;95;2024-10-10 00:00:00;1;0;1;3;8
2359;95;2024-10-10 00:00:00;1;0;1;4;9
2360;95;2024-10-10 00:00:00;0;0;11;5;10
2361;95;2024-10-10 00:00:00;1;0;9;1;11
2362;95;2024-10-10 00:00:00;1;0;13;2;12
2363;95;2024-10-10 00:00:00;1;0;3;3;13
2364;95;2024-10-10 00:00:00;0;0;2;4;14
2365;95;2024-10-10 00:00:00;1;1;3;5;15
2366;95;2024-10-10 00:00:00;1;0;1;1;16
2367;95;2024-10-10 00:00:00;1;0;2;2;17
2368;95;2024-10-10 00:00:00;1;0;11;3;18
2369;95;2024-10-10 00:00:00;1;0;10;4;19
2370;95;2024-10-10 00:00:00;1;1;3;5;20
2371;95;2024-10-10 00:00:00;0;0;8;1;21
2372;95;2024-10-10 00:00:00;1;1;11;2;22
2373;95;2024-10-10 00:00:00;1;0;5;3;23
2374;95;2024-10-10 00:00:00;0;0;2;4;24
2375;95;2024-10-10 00:00:00;1;0;11;5;25
2376;96;2024-10-10 00:00:00;1;0;5;1;1
2377;96;2024-10-10 00:00:00;1;1;1;2;2
2378;96;2024-10-10 00:00:00;1;0;11;3;3
2379;96;2024-10-10 00:00:00;1;0;8;4;4
2380;96;2024-10-10 00:00:00;1;0;6;5;5
2381;96;2024-10-10 00:00:00;1;0;11;1;6
2382;96;2024-10-10 00:00:00;1;0;9;2;7
2383;96;2024-10-10 00:00:00;1;0;12;3;8
2384;96;2024-10-10 00:00:00;1;0;12;4;9
2385;96;2024-10-10 00:00:00;1;1;13;5;10
2386;96;2024-10-10 00:00:00;1;0;13;1;11
2387;96;2024-10-10 00:00:00;1;0;3;2;12
2388;96;2024-10-10 00:00:00;1;1;11;3;13
2389;96;2024-10-10 00:00:00;1;0;3;4;14
2390;96;2024-10-10 00:00:00;1;0;8;5;15
2391;96;2024-10-10 00:00:00;1;0;4;1;16
2392;96;2024-10-10 00:00:00;1;0;11;2;17
2393;96;2024-10-10 00:00:00;1;1;11;3;18
2394;96;2024-10-10 00:00:00;1;0;2;4;19
2395;96;2024-10-10 00:00:00;1;0;6;5;20
2396;96;2024-10-10 00:00:00;1;0;9;1;21
2397;96;2024-10-10 00:00:00;1;0;11;2;22
2398;96;2024-10-10 00:00:00;1;0;3;3;23
2399;96;2024-10-10 00:00:00;1;0;2;4;24
2400;96;2024-10-10 00:00:00;1;0;6;5;25
2401;97;2024-10-10 00:00:00;1;0;3;1;1
2402;97;2024-10-10 00:00:00;0;1;13;2;2
2403;97;2024-10-10 00:00:00;1;0;2;3;3
2404;97;2024-10-10 00:00:00;1;0;6;4;4
2405;97;2024-10-10 00:00:00;0;0;4;5;5
2406;97;2024-10-10 00:00:00;1;0;8;1;6
2407;97;2024-10-10 00:00:00;1;0;4;2;7
2408;97;2024-10-10 00:00:00;1;0;10;3;8
2409;97;2024-10-10 00:00:00;1;0;2;4;9
2410;97;2024-10-10 00:00:00;1;0;10;5;10
2411;97;2024-10-10 00:00:00;1;0;7;1;11
2412;97;2024-10-10 00:00:00;1;0;6;2;12
2413;97;2024-10-10 00:00:00;1;0;11;3;13
2414;97;2024-10-10 00:00:00;1;1;4;4;14
2415;97;2024-10-10 00:00:00;1;0;2;5;15
2416;97;2024-10-10 00:00:00;1;0;6;1;16
2417;97;2024-10-10 00:00:00;1;1;12;2;17
2418;97;2024-10-10 00:00:00;1;0;11;3;18
2419;97;2024-10-10 00:00:00;1;0;7;4;19
2420;97;2024-10-10 00:00:00;1;0;7;5;20
2421;97;2024-10-10 00:00:00;1;1;4;1;21
2422;97;2024-10-10 00:00:00;1;0;5;2;22
2423;97;2024-10-10 00:00:00;1;0;3;3;23
2424;97;2024-10-10 00:00:00;1;0;2;4;24
2425;97;2024-10-10 00:00:00;1;0;10;5;25
2426;98;2024-10-10 00:00:00;1;0;4;1;1
2427;98;2024-10-10 00:00:00;1;0;2;2;2
2428;98;2024-10-10 00:00:00;1;1;3;3;3
2429;98;2024-10-10 00:00:00;1;0;9;4;4
2430;98;2024-10-10 00:00:00;1;0;1;5;5
2431;98;2024-10-10 00:00:00;1;0;13;1;6
2432;98;2024-10-10 00:00:00;1;0;6;2;7
2433;98;2024-10-10 00:00:00;1;0;4;3;8
2434;98;2024-10-10 00:00:00;1;0;11;4;9
2435;98;2024-10-10 00:00:00;1;0;12;5;10
2436;98;2024-10-10 00:00:00;1;0;11;1;11
2437;98;2024-10-10 00:00:00;1;0;10;2;12
2438;98;2024-10-10 00:00:00;1;0;7;3;13
2439;98;2024-10-10 00:00:00;1;0;4;4;14
2440;98;2024-10-10 00:00:00;1;1;7;5;15
2441;98;2024-10-10 00:00:00;1;0;10;1;16
2442;98;2024-10-10 00:00:00;1;1;10;2;17
2443;98;2024-10-10 00:00:00;1;0;11;3;18
2444;98;2024-10-10 00:00:00;1;1;3;4;19
2445;98;2024-10-10 00:00:00;1;1;10;5;20
2446;98;2024-10-10 00:00:00;1;0;1;1;21
2447;98;2024-10-10 00:00:00;0;0;5;2;22
2448;98;2024-10-10 00:00:00;1;0;7;3;23
2449;98;2024-10-10 00:00:00;1;0;13;4;24
2450;98;2024-10-10 00:00:00;1;0;13;5;25
2451;99;2024-10-10 00:00:00;1;0;8;1;1
2452;99;2024-10-10 00:00:00;1;0;7;2;2
2453;99;2024-10-10 00:00:00;1;1;10;3;3
2454;99;2024-10-10 00:00:00;1;0;4;4;4
2455;99;2024-10-10 00:00:00;1;0;3;5;5
2456;99;2024-10-10 00:00:00;1;0;7;1;6
2457;99;2024-10-10 00:00:00;1;1;10;2;7
2458;99;2024-10-10 00:00:00;1;0;12;3;8
2459;99;2024-10-10 00:00:00;1;0;2;4;9
2460;99;2024-10-10 00:00:00;1;0;5;5;10
2461;99;2024-10-10 00:00:00;1;0;5;1;11
2462;99;2024-10-10 00:00:00;1;0;11;2;12
2463;99;2024-10-10 00:00:00;1;0;7;3;13
2464;99;2024-10-10 00:00:00;1;1;4;4;14
2465;99;2024-10-10 00:00:00;1;1;6;5;15
2466;99;2024-10-10 00:00:00;1;1;1;1;16
2467;99;2024-10-10 00:00:00;1;0;10;2;17
